"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-01-03",32,35570,"A",37680,32565,3029,6606,159,21504,0,16,4246,751,446,302,-450,-531,414,742,472,613,-513
"2026-01-03",33,37413,"A",39522,34200,3043,6606,1,21504,0,14,3941,1060,501,792,-450,-531,843,1080,596,889,-514
"2026-01-03",34,39028,"A",41126,35771,3057,6606,0,21504,0,3,4158,1098,510,816,-450,-531,861,1131,605,916,-514
"2026-01-03",35,40635,"A",42736,37357,3072,6606,16,21504,0,6,4130,1337,691,1040,-450,-531,864,1238,626,1220,-514
"2026-01-03",36,40792,"A",42893,37495,3087,6606,0,21504,0,6,4201,1365,707,1049,-450,-531,864,1261,632,1244,-514
"2026-01-03",37,40315,"A",42418,37057,3115,6606,0,21504,0,8,4015,1152,831,1059,-450,-531,744,1382,796,1333,-514
"2026-01-03",38,39661,"A",41764,36379,3143,6606,0,21504,0,8,3999,1126,836,1059,-450,-531,739,1397,801,1340,-514
"2026-01-03",39,38560,"A",40671,35425,3156,6606,0,21504,0,17,4022,1222,713,1054,-450,-531,644,1397,597,1369,-513
"2026-01-03",40,37427,"A",39542,34416,3168,6606,0,21504,0,20,4143,1233,700,1054,-450,-531,642,1397,581,1371,-514
"2026-01-03",41,36426,"A",38538,33478,3169,6606,0,21504,0,17,3960,769,507,1008,-450,-531,920,1397,488,1307,-514
"2026-01-03",42,35483,"A",37596,32577,3170,6606,0,21504,0,18,4024,710,491,1007,-450,-531,931,1398,485,1302,-514
"2026-01-03",43,34174,"A",36285,31348,3115,6606,0,21504,0,15,4000,835,401,862,-450,-531,839,1397,568,1276,-515
"2026-01-03",44,33242,"A",35358,30507,3060,6606,0,21504,0,21,3911,851,395,857,-450,-531,835,1397,572,1273,-514
"2026-01-03",45,31861,"A",33975,29264,3037,6606,0,21504,0,19,3948,967,414,891,-450,-531,592,1397,525,1240,-514
"2026-01-03",46,30599,"A",32711,28089,3014,6606,0,21504,0,18,3907,981,416,892,-450,-531,583,1374,520,1223,-513
"2026-01-03",47,28647,"A",30792,26212,2990,6606,0,21504,0,50,4024,887,434,884,-450,-531,418,1079,439,705,-514
"2026-01-03",48,27984,"A",30329,25587,2966,6606,0,21504,0,285,3922,876,431,883,-450,-497,412,1037,432,671,-513
"2026-01-04",1,27899,"A",30100,25502,2890,6606,0,21504,0,287,3798,808,302,820,-438,-362,318,973,408,751,-514
"2026-01-04",2,28661,"A",30760,26377,2813,6606,0,21504,0,301,4025,800,295,817,-352,-333,314,966,406,759,-513
"2026-01-04",3,28415,"A",30906,26140,2748,6606,0,21504,0,469,3942,827,393,787,-437,-471,444,976,397,826,-514
"2026-01-04",4,27714,"A",30277,25473,2682,6606,0,21504,0,586,4040,830,400,786,-451,-412,449,976,397,830,-514
"2026-01-04",5,27136,"A",29655,24853,2630,6606,0,21504,0,528,3989,1043,419,712,-451,-426,476,965,397,797,-514
"2026-01-04",6,26686,"A",29252,24439,2577,6606,0,21504,0,611,3996,1069,418,709,-451,-391,477,965,395,789,-513
"2026-01-04",7,26338,"A",28884,24128,2505,6606,0,21504,0,562,3935,1090,365,763,-451,-420,506,982,348,608,-513
"2026-01-04",8,25673,"A",28255,23440,2433,6606,0,21504,0,641,3927,1092,363,766,-451,-377,506,974,346,591,-513
"2026-01-04",9,25302,"A",28088,23099,2373,6606,0,21504,0,878,4090,875,399,709,-451,-344,522,843,382,420,-513
"2026-01-04",10,25041,"A",27757,22784,2313,6606,0,21504,0,882,4053,848,402,707,-451,-269,523,822,386,407,-514
"2026-01-04",11,25008,"A",27568,22712,2252,6606,0,21504,0,879,4149,653,420,443,-451,-117,476,768,423,365,-513
"2026-01-04",12,24847,"A",27304,22638,2190,6606,0,21504,0,831,4226,629,418,432,-451,-62,474,766,423,361,-513
"2026-01-04",13,25496,"A",27502,23251,2145,6606,0,21504,0,305,4135,465,303,451,-436,-151,302,833,306,355,-514
"2026-01-04",14,26222,"A",28365,23853,2099,6606,0,21504,0,277,3932,444,289,433,-450,-302,296,812,295,347,-514
"2026-01-04",15,27262,"A",29396,24824,2065,6606,0,21504,0,277,3888,301,91,2,-450,-293,382,439,173,89,-514
"2026-01-04",16,28103,"A",30187,25616,2031,6606,0,21504,0,237,3765,284,81,0,-450,-283,385,420,168,70,-514
"2026-01-04",17,29561,"A",31476,26832,1994,6606,5,21504,0,12,3676,573,197,140,-450,-339,283,769,294,43,-514
"2026-01-04",18,30937,"A",32962,28153,1956,6606,333,21504,0,9,3860,610,220,157,-450,-452,280,842,316,51,-514
"2026-01-04",19,32574,"A",34595,29649,1958,6606,1559,21504,0,8,3496,1211,726,772,-450,-449,623,1216,813,406,-514
"2026-01-04",20,32700,"A",34794,29643,1959,6606,3242,21504,0,6,3222,1287,763,806,-450,-524,636,1242,843,436,-514
"2026-01-04",21,33028,"A",35128,29876,1843,6606,4695,21504,0,5,3273,1375,863,1015,-450,-531,785,982,776,646,-514
"2026-01-04",22,32950,"A",35050,29707,1726,6606,5662,21504,0,5,3256,1386,867,1022,-450,-531,790,939,768,662,-514
"2026-01-04",23,32905,"A",35005,29636,1641,6606,6443,21504,0,5,3149,1377,795,1046,-450,-531,562,801,688,680,-514
"2026-01-04",24,32905,"A",35005,29560,1555,6606,6591,21504,0,5,3130,1375,795,1046,-450,-531,554,787,689,686,-514
"2026-01-04",25,34083,"A",36183,30631,1589,6606,6637,21504,0,5,3177,1482,980,1046,-450,-531,910,823,892,771,-514
"2026-01-04",26,34406,"A",36506,30908,1623,6606,6286,21504,0,5,2966,1495,990,1046,-450,-531,924,801,905,771,-514
"2026-01-04",27,34673,"A",36773,31170,1586,6606,5619,21504,0,5,3128,1476,923,902,-450,-531,857,481,901,536,-514
"2026-01-04",28,35382,"A",37482,31746,1548,6606,4820,21504,0,5,2861,1471,912,889,-450,-531,849,413,897,516,-514
"2026-01-04",29,35725,"A",37825,32131,1514,6606,3594,21504,0,5,3012,1129,649,296,-450,-531,333,50,745,372,-514
"2026-01-04",30,36933,"A",39035,33373,1479,6606,2260,21504,0,7,2945,1085,620,264,-450,-531,308,4,734,351,-514
"2026-01-04",31,38169,"A",40399,34646,1530,6606,1017,21504,0,9,2996,677,243,113,-450,-531,-81,-3,692,-42,-514
"2026-01-04",32,39516,"A",41789,35755,1581,6606,167,21504,0,14,2960,627,217,107,-450,-531,-96,-1,681,-67,-514
"2026-01-04",33,41181,"A",43289,37259,1674,6606,0,21504,0,12,2984,638,203,234,-450,-531,56,38,367,-1,-514
"2026-01-04",34,42613,"A",44719,38611,1767,6606,0,21504,0,11,2834,640,203,239,-450,-531,61,61,346,0,-514
"2026-01-04",35,43213,"A",45316,39252,1774,6606,0,21504,0,8,2625,517,221,183,-450,-531,204,289,291,41,-514
"2026-01-04",36,43377,"A",45477,39505,1781,6606,0,21504,0,5,2686,501,221,181,-450,-531,209,324,288,44,-514
"2026-01-04",37,42781,"A",44880,38983,1802,6606,0,21504,0,4,2774,435,181,150,-450,-531,84,397,273,0,-514
"2026-01-04",38,41587,"A",43687,37862,1822,6606,0,21504,0,5,2617,428,173,149,-450,-531,80,408,267,7,-514
"2026-01-04",39,40613,"A",42728,36982,1909,6606,0,21504,0,11,3083,231,0,103,-450,-531,-9,442,83,338,-514
"2026-01-04",40,39889,"A",42024,36278,1996,6606,0,21504,0,12,2896,207,-14,102,-450,-531,-14,417,68,363,-514
"2026-01-04",41,38942,"A",41301,35438,1941,6606,0,21504,0,12,2989,198,-38,102,-450,-531,-125,43,-89,406,-514
"2026-01-04",42,37592,"A",39982,34165,1885,6606,0,21504,0,12,2884,197,-50,102,-450,-531,-129,-4,-100,409,-514
"2026-01-04",43,35837,"A",38885,32579,1834,6606,0,21504,0,12,3174,-68,-400,2,-450,-531,-276,-4,-193,393,-514
"2026-01-04",44,34628,"A",37747,31618,1783,6606,0,21504,0,12,3287,-98,-428,0,-450,-531,-281,-4,-202,370,-513
"2026-01-04",45,32813,"A",36952,29958,1751,6606,0,21504,0,11,3371,-283,-538,-248,-450,-471,-272,-4,-342,-406,-514
"2026-01-04",46,31098,"A",35193,28320,1719,6606,0,21504,0,25,3487,-308,-541,-270,-448,-321,-272,-2,-342,-461,-505
"2026-01-04",47,29311,"A",33890,26633,1714,6606,0,21504,0,586,3628,-663,-372,-482,-380,-177,-268,12,-24,-515,-512
"2026-01-04",48,28262,"A",33323,25715,1709,6606,0,21504,0,1225,3483,-708,-357,-490,-298,-86,-268,24,-1,-517,-511
"2026-01-05",1,28743,"A",33869,26241,1710,6606,0,21504,0,1216,3533,-758,-221,-535,-422,-187,-236,152,70,-438,-513
"2026-01-05",2,29345,"A",34414,26899,1710,6606,0,21504,0,1205,3720,-764,-212,-536,-451,-120,-235,164,73,-432,-514
"2026-01-05",3,28993,"A",34138,26481,1696,6606,0,21504,0,1210,3782,-794,-202,-486,-451,-218,-252,111,30,-418,-514
"2026-01-05",4,28692,"A",33798,26211,1681,6606,0,21504,0,1193,3930,-798,-208,-484,-451,-189,-253,98,28,-416,-514
"2026-01-05",5,28164,"A",33531,25664,1679,6606,0,21504,0,1191,3679,-830,-449,-544,-451,-283,-143,7,39,-362,-514
"2026-01-05",6,27767,"A",33090,25285,1676,6606,0,21504,0,1193,3562,-834,-462,-547,-451,-216,-139,-4,39,-363,-514
"2026-01-05",7,27386,"A",32891,24914,1616,6606,0,21504,0,1183,3511,-909,-338,-573,-451,-265,-122,-4,37,-546,-514
"2026-01-05",8,27053,"A",32619,24517,1556,6606,0,21504,0,1173,3273,-918,-338,-574,-451,-288,-121,-31,26,-558,-514
"2026-01-05",9,26844,"A",33442,24319,1583,6606,0,21504,0,1171,3619,-1072,-623,-636,-451,-185,-120,-371,-368,-487,-514
"2026-01-05",10,26823,"A",33597,24266,1610,6606,0,21504,0,1164,3359,-1091,-652,-638,-433,-214,-135,-444,-407,-497,-499
"2026-01-05",11,27166,"A",35504,24639,1609,6606,0,21504,0,586,3699,-1126,-1003,-573,-303,-80,-883,-829,-922,-1037,-396
"2026-01-05",12,28158,"A",36062,25498,1607,6606,0,21504,0,80,4057,-1129,-1027,-571,-205,0,-917,-879,-951,-1074,-471
"2026-01-05",13,30797,"A",37367,27979,1648,6606,0,21504,0,18,4160,-867,-1027,-493,-99,0,-294,-904,-801,-1068,-399
"2026-01-05",14,33362,"A",40016,30362,1688,6606,0,21504,0,18,3972,-834,-1025,-477,-212,0,-263,-879,-793,-1065,-488
"2026-01-05",15,36112,"A",41459,32660,1759,6606,0,21504,0,18,3776,-379,-936,-107,-257,0,-168,-519,-868,-1051,-444
"2026-01-05",16,38195,"A",43559,34514,1829,6606,0,21504,0,16,3424,-322,-916,-104,-398,0,-165,-444,-855,-1036,-508
"2026-01-05",17,40380,"A",43608,36476,1771,6606,1,21504,0,14,3171,-215,-435,-2,-437,-62,-75,-67,-255,-553,-513
"2026-01-05",18,41209,"A",44305,37300,1713,6606,240,21504,0,14,3069,-203,-394,0,-343,-212,-72,-11,-208,-525,-514
"2026-01-05",19,42771,"A",45768,38710,1677,6606,1144,21504,0,14,3087,-158,-107,-99,-430,-364,-3,99,105,-708,-514
"2026-01-05",20,42772,"A",45920,38597,1641,6606,2571,21504,0,14,2981,-153,-104,-104,-451,-483,0,122,121,-725,-514
"2026-01-05",21,42138,"A",45955,37983,1574,6606,4150,21504,0,11,2623,-250,-717,135,-451,-393,110,240,8,-881,-514
"2026-01-05",22,41328,"A",45235,37359,1506,6606,5344,21504,0,12,1966,-261,-764,155,-450,-411,113,249,5,-895,-514
"2026-01-05",23,40757,"A",44941,36808,1443,6606,6257,21504,0,13,1640,298,-963,2,-450,-405,-211,176,164,-1028,-514
"2026-01-05",24,40400,"A",44690,36410,1380,6606,6783,21504,0,13,1294,390,-975,0,-451,-481,-221,156,169,-1035,-514
"2026-01-05",25,40672,"A",44760,36526,1413,6606,7067,21504,0,13,1273,-256,-935,0,-451,-388,230,14,10,-931,-514
"2026-01-05",26,40513,"A",44823,36409,1445,6606,6895,21504,0,13,1318,-355,-930,-38,-451,-479,250,-4,8,-926,-514
"2026-01-05",27,40721,"A",45149,36646,1412,6606,6424,21504,0,13,1298,215,-830,-546,-451,-461,344,-4,282,-1009,-514
"2026-01-05",28,40684,"A",44975,36557,1378,6606,5730,21504,0,13,1217,302,-826,-547,-450,-321,347,-4,297,-1016,-514
"2026-01-05",29,40698,"A",45102,36609,1380,6606,4580,21504,0,13,1259,142,-919,-475,-451,-365,197,-4,182,-1063,-514
"2026-01-05",30,40915,"A",45314,36830,1381,6606,3051,21504,0,13,1280,122,-901,-484,-451,-372,192,26,170,-1067,-511
"2026-01-05",31,41732,"A",45497,37555,1424,6606,1308,21504,0,12,1524,117,-16,-855,-450,-221,-27,400,10,-1089,-495
"2026-01-05",32,43162,"A",46821,38962,1466,6606,205,21504,0,1,1808,116,44,-769,-451,-206,-35,476,0,-1084,-513
"2026-01-05",33,44967,"A",47547,40568,1523,6606,0,21504,0,1,1937,115,-1,94,-450,-233,220,850,0,-781,-514
"2026-01-05",34,46408,"A",49053,41887,1580,6606,0,21504,0,4,2218,115,-4,102,-393,-372,231,926,0,-758,-514
"2026-01-05",35,47382,"A",50101,42669,1577,6606,0,21504,0,0,2271,9,-4,204,-446,-508,616,1299,0,-647,-514
"2026-01-05",36,47172,"A",49989,42559,1574,6606,0,21504,0,0,2532,-1,-3,203,-451,-531,628,1340,0,-650,-514
"2026-01-05",37,46470,"A",49769,42046,1550,6606,0,21504,0,0,2695,452,67,-102,-451,-531,200,1271,0,-1064,-514
"2026-01-05",38,46324,"A",49636,41965,1525,6606,0,21504,0,0,2575,498,77,-104,-450,-531,181,1254,0,-1093,-514
"2026-01-05",39,45147,"A",48449,40884,1501,6606,0,21504,0,0,2792,197,278,-2,-450,-531,-15,1146,46,-1093,-514
"2026-01-05",40,43637,"A",46877,39468,1476,6606,0,21504,0,4,2535,164,300,0,-450,-531,-21,1103,57,-1053,-514
"2026-01-05",41,42275,"A",44358,38190,1497,6606,0,21504,0,13,2098,500,578,0,-450,-493,289,748,305,1,-514
"2026-01-05",42,41241,"A",43301,37165,1517,6606,0,21504,0,17,1910,541,590,0,-450,-479,301,675,318,89,-514
"2026-01-05",43,40318,"A",42428,36389,1530,6606,0,21504,0,15,2247,195,304,196,-450,-531,529,299,224,326,-514
"2026-01-05",44,37806,"A",39931,34016,1543,6606,0,21504,0,17,1658,149,275,208,-450,-531,533,236,210,286,-527
"2026-01-05",45,35424,"A",39329,31919,1485,6606,0,21504,0,17,1801,-286,-80,-428,-450,-531,71,23,-64,-935,-514
"2026-01-05",46,33726,"A",37933,30422,1427,6606,0,21504,0,20,1514,-360,-121,-489,-450,-531,50,-5,-80,-1037,-514
"2026-01-05",47,31773,"A",37324,28596,1376,6606,0,21504,0,544,1140,-679,-715,-402,-441,-498,-288,-6,-7,-857,-514
"2026-01-05",48,30683,"A",36650,27768,1325,6606,0,21504,0,1114,891,-720,-742,-399,-356,-374,-301,-6,-1,-840,-514
"2026-01-06",1,31394,"A",36493,28419,1337,6606,0,21504,0,942,626,-674,-211,-447,-361,-403,-254,-6,35,-663,-538
"2026-01-06",2,31579,"A",36947,28671,1349,6606,0,21504,0,1392,663,-668,-187,-449,-361,-288,-252,-6,37,-651,-514
"2026-01-06",3,31232,"A",37161,28429,1254,6606,0,21504,0,1384,677,-530,-641,-484,-361,-316,-445,-6,14,-648,-514
"2026-01-06",4,30689,"A",36119,27915,1159,6606,0,21504,0,966,572,-513,-667,-485,-361,-218,-452,-7,11,-647,-514
"2026-01-06",5,30158,"A",35377,27371,1107,6606,0,21504,0,838,358,-600,-478,-498,-361,-166,-477,-7,-46,-634,-514
"2026-01-06",6,29972,"A",34920,27222,1055,6606,0,21504,0,598,131,-611,-470,-498,-335,-138,-478,-19,-51,-636,-514
"2026-01-06",7,29441,"A",34857,26750,1015,6606,0,21504,0,553,366,-614,-660,-579,-330,-33,-502,-173,-94,-764,-514
"2026-01-06",8,29124,"A",35267,26417,975,6606,0,21504,0,1257,151,-615,-674,-582,-330,0,-503,-221,-104,-768,-489
"2026-01-06",9,28829,"A",35832,26059,954,6606,0,21504,0,1162,532,-695,-710,-734,-295,-14,-844,-603,-360,-619,-367
"2026-01-06",10,28925,"A",36146,26127,933,6606,0,21504,0,1194,999,-705,-715,-741,-228,-111,-857,-681,-382,-618,-389
"2026-01-06",11,29041,"A",36754,26280,926,6606,0,21504,0,980,1400,-994,-807,-789,-83,-22,-558,-1069,-573,-974,-264
"2026-01-06",12,29691,"A",36994,26889,918,6606,0,21504,0,692,1710,-1031,-818,-751,0,-43,-547,-1136,-588,-982,-115
"2026-01-06",13,32404,"A",38051,29447,970,6606,0,21504,0,144,2045,-1028,-976,-112,68,-2,-351,-1367,-691,-376,27
"2026-01-06",14,34593,"A",40023,31573,1021,6606,0,21504,0,17,2698,-1024,-967,-105,137,0,-342,-1365,-677,-333,65
"2026-01-06",15,37991,"A",40476,34725,1094,6606,0,21504,0,7,2406,-153,-247,-209,18,0,60,-971,29,-236,-62
"2026-01-06",16,39949,"A",42294,36560,1167,6606,0,21504,0,0,2703,-58,-202,-213,0,0,77,-892,74,-216,-164
"2026-01-06",17,41482,"A",43150,37862,1212,6606,5,21504,0,0,2988,-26,-337,322,0,0,208,-506,32,237,-199
"2026-01-06",18,42672,"A",44302,38916,1256,6606,273,21504,0,0,3206,-21,-344,433,0,0,216,-428,34,268,-237
"2026-01-06",19,43688,"A",45092,39825,1278,6606,991,21504,0,13,3035,127,-265,806,-64,-26,652,-51,176,268,-385
"2026-01-06",20,43616,"A",45058,39686,1300,6606,1729,21504,0,13,2835,177,-259,852,-112,0,671,-4,182,268,-454
"2026-01-06",21,42957,"A",44571,39118,1391,6606,2137,21504,0,15,2918,64,-230,839,-253,0,511,-4,83,245,-512
"2026-01-06",22,41921,"A",43628,38131,1482,6606,2746,21504,0,17,2668,48,-222,837,-350,0,504,-4,77,233,-514
"2026-01-06",23,41764,"A",43411,37987,1566,6606,3154,21504,0,17,2573,-77,-18,764,-359,26,124,-4,52,-126,-446
"2026-01-06",24,41768,"A",43155,38041,1650,6606,3439,21504,0,15,3056,-103,0,736,-211,-16,109,-4,50,-144,-294
"2026-01-06",25,42223,"A",43343,38573,1760,6606,3227,21504,0,13,3796,-15,101,339,-200,-145,201,-4,50,134,-143
"2026-01-06",26,42691,"A",43916,39120,1869,6606,2862,21504,0,12,4069,-1,105,338,-305,-294,204,-13,49,165,6
"2026-01-06",27,42188,"A",43721,38450,2065,6606,2621,21504,0,14,3762,-1,-35,353,-431,-324,283,-128,43,548,132
"2026-01-06",28,42148,"A",43817,38515,2260,6606,2123,21504,0,64,3883,-1,-44,347,-450,-356,286,-154,42,565,124
"2026-01-06",29,41930,"A",43688,38375,2415,6606,1586,21504,0,11,3851,-45,-10,140,-450,-327,130,-315,12,202,69
"2026-01-06",30,41888,"A",43539,38423,2570,6606,1064,21504,0,8,4131,-56,-8,121,-450,-192,125,-337,11,187,176
"2026-01-06",31,42458,"A",44453,39020,2853,6606,467,21504,0,11,4066,-215,-5,-233,-450,-120,75,-361,11,609,157
"2026-01-06",32,43520,"A",45415,39939,3135,6606,98,21504,0,12,4153,-258,-11,-233,-431,-10,74,-340,7,645,200
"2026-01-06",33,44203,"A",45919,40492,3290,6606,0,21504,0,12,4299,-293,-259,-112,-303,0,343,-41,-96,818,200
"2026-01-06",34,45344,"A",47091,41522,3444,6606,0,21504,0,98,4189,-308,-278,-104,-232,-12,353,-5,-110,826,200
"2026-01-06",35,45444,"A",47861,41627,3548,6606,0,21504,0,321,4150,-446,-335,414,-216,-108,265,-7,-384,664,147
"2026-01-06",36,45234,"A",47454,41399,3652,6606,0,21504,0,318,4300,-465,-342,496,-66,-20,262,-8,-401,642,17
"2026-01-06",37,44580,"A",47360,40902,3720,6606,0,21504,0,327,4315,-827,-460,589,-81,54,263,-17,-400,269,-68
"2026-01-06",38,43768,"A",46929,40240,3788,6606,0,21504,0,327,4376,-874,-474,595,-224,10,262,-44,-400,244,-218
"2026-01-06",39,42473,"A",46397,39053,3857,6606,0,21504,0,322,4480,-965,-689,814,-166,0,-45,-372,-400,412,-365
"2026-01-06",40,41633,"A",45528,38273,3925,6606,0,21504,0,320,4397,-978,-704,823,-112,0,-57,-386,-405,410,-333
"2026-01-06",41,39798,"A",43941,36556,3978,6606,0,21504,0,321,4317,-1404,-703,787,-155,0,170,-46,-606,-127,-181
"2026-01-06",42,38446,"A",42410,35260,4031,6606,0,21504,0,317,4502,-1465,-701,786,-23,0,178,-4,-610,-163,-81
"2026-01-06",43,37213,"A",40560,34028,4021,6606,0,21504,0,318,4550,-1188,-612,915,9,0,-152,-4,-310,-163,35
"2026-01-06",44,35211,"A",38516,32026,4011,6606,0,21504,0,321,4475,-1152,-610,919,49,0,-165,-5,-287,-165,175
"2026-01-06",45,32931,"A",36224,30098,3912,6606,0,21504,0,318,4404,-939,-748,842,0,0,-329,-8,-139,-212,146
"2026-01-06",46,30954,"A",34361,28339,3813,6606,0,21504,0,478,4323,-913,-741,796,0,0,-335,22,-129,-211,43
"2026-01-06",47,28472,"A",31773,26157,3832,6606,0,21504,0,1424,3807,-558,-163,112,-56,0,-258,397,-123,-51,-68
"2026-01-06",48,27469,"A",30807,25238,3851,6606,0,21504,0,1564,3684,-506,-125,102,-11,0,-255,464,-122,-39,-116
"2026-01-07",1,27936,"A",30653,25744,3848,6606,0,21504,0,1553,3402,3,-178,308,0,0,-55,730,-122,-1,-208
"2026-01-07",2,28695,"A",31339,26588,3844,6606,0,21504,0,1546,3645,40,-180,325,0,0,-48,759,-120,0,-150
"2026-01-07",3,28287,"A",31070,26290,3858,6606,0,21504,0,1549,3710,77,-123,344,-31,0,-172,701,-60,55,-248
"2026-01-07",4,27394,"A",30118,25497,3871,6606,0,21504,0,1534,3894,105,-119,345,-16,0,-176,704,-55,62,-224
"2026-01-07",5,26863,"A",29589,25075,3915,6606,0,21504,0,1526,3820,300,-113,262,-117,0,-20,846,17,42,-350
"2026-01-07",6,26732,"A",29512,24983,3959,6606,0,21504,0,1519,3872,324,-115,259,-45,0,-15,834,20,43,-486
"2026-01-07",7,26463,"A",29508,24722,3976,6606,0,21504,0,1452,3820,275,-195,488,-138,0,-54,462,-92,166,-514
"2026-01-07",8,26098,"A",29204,24449,3993,6606,0,21504,0,1508,3847,268,-203,497,-125,0,-56,391,-100,181,-514
"2026-01-07",9,25526,"A",29053,23856,3961,6606,0,21504,0,1505,3847,-189,-301,418,-171,0,-154,73,-136,410,-471
"2026-01-07",10,25577,"A",29005,23828,3929,6606,0,21504,0,1464,3959,-265,-315,415,-160,0,-158,53,-142,424,-324
"2026-01-07",11,25934,"A",29690,24109,3929,6606,0,21504,0,1060,4050,-564,-593,278,-29,0,-457,290,-250,345,-203
"2026-01-07",12,26452,"A",30776,24602,3928,6606,0,21504,0,1348,3844,-602,-620,273,-114,0,-468,299,-263,336,-309
"2026-01-07",13,28777,"A",33863,26781,3900,6606,0,21504,0,999,3794,-1172,-896,535,-188,-68,-243,29,-497,241,-423
"2026-01-07",14,31732,"A",36991,29482,3872,6606,0,21504,0,687,3451,-1235,-906,546,-322,-221,-235,-34,-507,232,-512
"2026-01-07",15,35353,"A",39201,32794,3967,6606,0,21504,0,73,3478,-265,-601,807,-301,-372,-391,-411,-323,193,-511
"2026-01-07",16,37230,"A",41138,34380,4061,6606,0,21504,0,22,3352,-134,-577,818,-417,-508,-397,-428,-312,194,-513
"2026-01-07",17,38770,"A",42195,35733,3997,6606,7,21504,0,209,3497,57,-483,698,-451,-531,-261,-51,-325,344,-514
"2026-01-07",18,39380,"A",42636,36326,3932,6606,376,21504,0,121,4204,67,-468,693,-451,-531,-255,7,-316,361,-514
"2026-01-07",19,40454,"A",42757,37189,3850,6606,1381,21504,0,15,4122,-26,-166,723,-451,-531,7,138,51,611,-514
"2026-01-07",20,40164,"A",42456,36775,3768,6606,2314,21504,0,14,4090,-36,-146,723,-451,-531,12,158,72,630,-514
"2026-01-07",21,39425,"A",42307,35963,3668,6606,3071,21504,0,14,3649,-100,-156,411,-451,-531,-480,210,-36,680,-514
"2026-01-07",22,38497,"A",41418,34968,3567,6606,4258,21504,0,14,3353,-105,-162,400,-451,-531,-496,220,-48,688,-514
"2026-01-07",23,37658,"A",40955,34086,3505,6606,5077,21504,0,9,2861,-666,-316,807,-451,-531,79,253,-210,859,-514
"2026-01-07",24,37052,"A",40439,33478,3443,6606,5679,21504,0,9,2367,-734,-324,824,-451,-531,107,270,-224,878,-514
"2026-01-07",25,37149,"A",40030,33522,3334,6606,5457,21504,0,9,1954,-230,-200,696,-451,-531,40,434,-346,1114,-514
"2026-01-07",26,37108,"A",39916,33410,3225,6606,5216,21504,0,8,1108,-165,-191,692,-451,-531,37,460,-348,1128,-514
"2026-01-07",27,37520,"A",40107,33795,3106,6606,4830,21504,0,145,520,-59,-137,919,-451,-531,32,524,-150,1007,-514
"2026-01-07",28,37666,"A",40243,33849,2986,6606,4253,21504,0,163,31,-46,-133,928,-451,-531,32,555,-139,991,-514
"2026-01-07",29,38343,"A",41116,34445,2842,6606,3131,21504,0,164,-261,-192,-126,687,-451,-531,86,844,-195,831,-514
"2026-01-07",30,39175,"A",41963,35212,2697,6606,1941,21504,0,164,-6,-213,-128,682,-451,-531,88,909,-187,823,-514
"2026-01-07",31,40148,"A",43013,36194,2516,6606,942,21504,0,165,-266,-402,-202,1046,-451,-531,331,1282,241,977,-514
"2026-01-07",32,41270,"A",44001,37249,2334,6606,159,21504,0,10,-318,-424,-201,1062,-451,-531,349,1333,266,984,-514
